PLT_CN,CONDID,MOG
30762861020004,1,0
30762874020004,1,0
30762878020004,1,0
30762879020004,1,2
30762879020004,2,0
30762880020004,1,0
30762881020004,1,0
30762882020004,1,0
30762883020004,1,2
30762884020004,1,1
30762885020004,1,0
30762886020004,1,0
30762886020004,2,0
30762889020004,1,0
30762890020004,1,2
30762891020004,1,2
30762920020004,1,0
30762921020004,1,2
30762923020004,1,0
30762924020004,1,2
30762925020004,1,2
30762935020004,1,0
30762990020004,1,0
30762993020004,1,2
30763007020004,1,2
30763019020004,2,0
30763026020004,1,0
30763048020004,1,0
30763049020004,2,0
30763052020004,2,0
30763092020004,1,2
30763098020004,1,2
30763103020004,2,0
30763105020004,1,0
30763105020004,3,0
30763107020004,1,2
30763108020004,1,0
30763109020004,1,1
30763112020004,1,0
30763115020004,1,2
30763124020004,1,0
30763128020004,1,2
30763129020004,1,0
30763130020004,1,0
30763130020004,3,0
30763135020004,1,0
30763138020004,1,2
30763139020004,1,2
30763140020004,1,0
30763143020004,1,0
30763144020004,2,2
30763144020004,3,0
30763145020004,1,2
30763151020004,1,0
30763152020004,1,0
30763155020004,1,2
30763156020004,1,2
30763158020004,1,2
30763159020004,1,0
30763160020004,1,0
30763165020004,1,0
30763166020004,1,2
30763166020004,2,2
30763168020004,1,0
30763169020004,2,2
30763174020004,1,0
30763190020004,1,1
30763194020004,1,1
30763195020004,1,1
30763197020004,1,1
30763203020004,1,0
30763204020004,1,0
30763208020004,1,0
30763216020004,1,1
30763219020004,1,0
30763220020004,1,1
30763221020004,1,0
30763231020004,1,0
30763232020004,1,0
30763233020004,1,0
30763243020004,1,0
30763245020004,1,0
30763246020004,1,1
30763249020004,1,0
30763252020004,1,2
30763253020004,1,0
30763253020004,2,0
30763254020004,2,0
30763255020004,1,0
30763256020004,1,0
30763257020004,1,2
30763258020004,1,1
30763259020004,1,2
30763260020004,1,2
30763262020004,1,2
30763263020004,1,0
30763263020004,2,0
30763276020004,1,2
30763277020004,1,0
30763278020004,1,2
30763280020004,1,2
30763280020004,3,0
30763295020004,1,0
30763296020004,1,2
30763297020004,1,0
30763325020004,1,1
30763329020004,1,1
30763329020004,2,0
30763330020004,1,2
30763330020004,2,0
30763331020004,1,0
30763332020004,1,2
30763332020004,2,0
30763334020004,1,0
30763335020004,1,2
30763337020004,1,0
30763338020004,1,0
30763340020004,1,0
30763376020004,1,0
30763378020004,1,2
30763380020004,1,2
30763381020004,1,1
30763382020004,1,1
30763383020004,1,1
30763384020004,1,0
30763386020004,1,1
30763387020004,1,1
30763388020004,1,0
30763388020004,2,0
30763391020004,1,0
30763392020004,1,1
30763393020004,1,0
30763393020004,3,2
30763414020004,1,2
30763415020004,1,1
30763416020004,1,2
30763419020004,1,0
30763419020004,3,1
30763424020004,1,1
30763434020004,1,1
30763435020004,1,1
30763439020004,1,2
30763440020004,1,1
30763446020004,1,1
30763446020004,2,1
30763447020004,1,0
30763447020004,2,0
30763449020004,1,1
30763451020004,1,0
30763454020004,1,1
30763455020004,1,0
30763455020004,2,1
30763459020004,2,0
30763467020004,1,2
30763468020004,1,2
30763471020004,1,1
30763472020004,1,2
30763474020004,1,0
30763474020004,2,1
30763475020004,1,0
30763476020004,1,1
30763477020004,1,0
30763478020004,1,0
30763483020004,1,1
30763484020004,1,0
30763484020004,2,0
30763487020004,1,2
30763487020004,2,0
30763499020004,1,1
30763500020004,1,1
30763500020004,2,2
30763509020004,1,0
30763531020004,1,1
30763534020004,1,0
30763534020004,2,0
30763537020004,1,1
30763551020004,1,2
30763561020004,1,0
30763565020004,1,0
30763568020004,2,1
30763569020004,1,0
30763570020004,1,2
30763576020004,1,0
30763580020004,1,0
30763580020004,2,0
30763581020004,1,0
30763581020004,2,0
30763583020004,1,0
30763584020004,1,1
30763585020004,1,1
30763590020004,2,2
30763593020004,1,1
30763593020004,2,0
30763594020004,1,0
30763595020004,1,1
30763596020004,2,2
30763597020004,1,1
30763598020004,1,1
30763598020004,3,0
30763600020004,1,0
30763601020004,1,0
30763605020004,1,2
30763605020004,2,2
30763617020004,1,0
30763618020004,1,1
30763620020004,2,0
30763633020004,1,0
30763633020004,2,0
30763637020004,1,0
30763638020004,1,1
30763638020004,2,0
30763639020004,1,0
30763648020004,1,0
30763649020004,1,2
30763650020004,1,1
30763650020004,2,0
30763651020004,1,2
30763651020004,2,2
30763652020004,1,0
30763654020004,1,0
30763654020004,2,0
30763655020004,1,0
30763655020004,2,0
30763669020004,1,0
30763672020004,1,0
30763672020004,3,1
30763673020004,1,2
30763674020004,1,0
30763676020004,1,0
30763676020004,2,0
30763679020004,1,1
30763679020004,3,2
30763680020004,1,0
30763680020004,2,2
30763681020004,1,2
30763681020004,2,0
30763703020004,1,0
30763704020004,1,1
30763705020004,1,0
30763706020004,1,1
30763706020004,2,0
30763708020004,1,0
30763708020004,2,0
30763733020004,2,1
30763737020004,1,0
30763737020004,2,0
30763737020004,3,0
30763738020004,1,1
30763746020004,1,0
30763748020004,1,0
30763750020004,1,0
30763751020004,1,0
30763753020004,1,0
30763754020004,1,2
30763754020004,2,0
30763755020004,1,2
30763765020004,1,0
30763766020004,1,1
30763767020004,1,1
30763767020004,2,2
30763768020004,1,0
30763769020004,1,2
30763778020004,1,1
30763779020004,2,0
30763793020004,1,2
30763795020004,1,0
30763796020004,1,0
30763796020004,2,0
30763797020004,1,1
30763798020004,1,1
30763799020004,1,0
30763800020004,1,1
30763801020004,1,2
30763802020004,1,1
30763813020004,1,0
30763815020004,2,2
30763816020004,1,1
30763817020004,2,0
30763826020004,1,2
30763827020004,1,2
30763828020004,1,0
30763829020004,1,2
30763830020004,1,0
30763832020004,1,2
30763838020004,1,0
30763841020004,1,1
30763842020004,1,0
30763843020004,1,0
30763845020004,1,0
30763846020004,1,1
30763859020004,1,0
30763860020004,1,0
30763860020004,2,0
30763862020004,1,0
30763866020004,1,2
30763866020004,2,0
30763876020004,1,1
30763879020004,1,0
30763882020004,1,0
30763883020004,1,1
30763884020004,1,2
30763885020004,1,1
30763886020004,1,2
30763887020004,1,2
30763888020004,1,1
30763889020004,1,2
30763891020004,1,0
30763895020004,1,2
30763897020004,1,1
30763898020004,1,2
30763901020004,1,0
30763903020004,1,0
30763904020004,1,0
30763905020004,1,0
30763906020004,1,0
30763908020004,1,1
30763912020004,1,2
30763912020004,2,0
30763921020004,1,1
30763931020004,1,2
30763936020004,1,0
30763936020004,2,0
30763966020004,1,0
30763978020004,1,2
30763980020004,1,0
30763982020004,1,1
30763982020004,2,0
30763986020004,1,2
30763986020004,2,0
30763987020004,1,2
30763989020004,1,2
30763990020004,1,1
30763992020004,1,2
30763993020004,1,0
30763995020004,1,2
30764029020004,1,0
30764037020004,1,2
30764040020004,1,2
30764042020004,1,0
30764049020004,1,0
30764057020004,1,2
30764057020004,2,0
30764058020004,1,0
30764060020004,1,0
30764062020004,1,2
30764063020004,1,2
30764064020004,1,2
30764068020004,1,0
30764081020004,1,2
30764098020004,1,0
30764099020004,1,0
30764100020004,1,0
30764101020004,1,2
30764102020004,1,0
30764125020004,1,1
30764127020004,1,0
30764129020004,1,0
30764130020004,1,1
30764133020004,1,0
30764137020004,1,2
30764138020004,1,0
30764155020004,1,1
30764159020004,1,1
30764163020004,1,2
30764163020004,3,2
30764164020004,1,0
30764165020004,1,0
30764166020004,1,0
30764167020004,1,2
30764173020004,1,0
30764177020004,2,0
30764180020004,1,2
30764181020004,1,1
30764182020004,1,1
30764182020004,2,1
30764183020004,1,1
30764185020004,1,1
30764196020004,1,0
30764197020004,1,0
30764198020004,1,2
30764199020004,1,0
30764200020004,1,2
30764201020004,2,0
30764203020004,1,2
30764203020004,3,0
30764207020004,1,2
30764210020004,1,0
30764211020004,1,2
30764213020004,1,0
30764213020004,2,0
30764213020004,4,0
30764214020004,1,2
30764221020004,2,2
30764236020004,1,2
30764238020004,1,0
30764239020004,1,2
30764240020004,1,1
30764243020004,1,1
30764244020004,1,0
30764246020004,1,0
30764251020004,1,0
30764251020004,2,0
30764252020004,1,2
30764257020004,1,0
30764273020004,1,0
30764274020004,1,2
30764274020004,2,0
30764276020004,1,1
30764277020004,1,1
30764278020004,1,0
30764279020004,1,1
30764282020004,1,1
30764282020004,2,1
30764307020004,1,0
30764307020004,2,2
30764310020004,1,1
30764310020004,2,1
30764315020004,1,2
30764324020004,1,1
30764324020004,2,0
30764325020004,1,1
30764332020004,1,2
30764332020004,2,0
30764334020004,1,1
30764337020004,1,2
30764339020004,1,1
30764340020004,1,2
30764369020004,1,1
30764369020004,2,2
30764370020004,1,0
30764372020004,1,0
30764387020004,1,2
30764388020004,1,2
30764389020004,1,2
30764390020004,1,2
30764392020004,1,0
30764393020004,1,2
30764393020004,2,0
30764398020004,1,0
30764398020004,3,0
30764400020004,1,2
30764401020004,1,0
30764413020004,1,2
30764416020004,1,2
30764421020004,1,0
30764431020004,1,0
30764439020004,1,0
30764440020004,1,0
30764442020004,1,0
30764443020004,1,0
30764445020004,2,1
30764451020004,1,0
30764455020004,1,1
30764455020004,2,0
30764457020004,1,1
30764470020004,1,2
30764471020004,1,1
30764472020004,1,0
30764473020004,1,1
30764481020004,1,2
30764482020004,1,2
30764484020004,1,0
30764485020004,1,1
30764486020004,1,1
30764491020004,1,2
30764492020004,1,1
30764493020004,1,2
30764494020004,1,2
30764501020004,1,0
30764502020004,1,0
30764505020004,1,1
30764506020004,1,0
30764507020004,1,0
30764508020004,1,0
30764509020004,1,2
30764514020004,1,0
30764518020004,1,1
30764519020004,1,0
30764519020004,2,1
30764520020004,1,0
30764522020004,1,0
30764529020004,1,0
30764530020004,1,1
30764532020004,1,2
30764532020004,2,0
30764547020004,1,1
30764547020004,2,0
30764564020004,1,2
30764565020004,1,0
30764567020004,1,0
30764569020004,1,0
30764580020004,1,2
30764589020004,1,0
30764590020004,1,0
30764591020004,1,1
30764592020004,1,2
30764593020004,1,1
30764594020004,1,2
30764595020004,1,2
30764601020004,1,1
30764604020004,1,2
30764605020004,1,2
30764606020004,1,2
30764606020004,2,0
30764607020004,1,0
30764608020004,1,0
30764611020004,1,0
30764612020004,1,1
30764616020004,1,0
30764617020004,2,2
30764623020004,1,2
30764623020004,2,0
30764625020004,2,0
30764630020004,1,2
30764633020004,1,2
30764633020004,2,1
30764636020004,1,2
30764636020004,2,0
30764639020004,1,0
30764644020004,1,2
30764645020004,1,1
30764646020004,1,0
30764647020004,1,1
30764648020004,1,0
30764649020004,1,1
30764666020004,1,1
30764680020004,1,2
30764693020004,1,0
30764694020004,1,1
30764699020004,1,2
30764701020004,1,0
30764703020004,1,1
30764704020004,1,2
30764709020004,1,2
30764710020004,1,0
30764711020004,1,0
30764713020004,1,0
30764714020004,1,0
30764714020004,2,1
30764715020004,1,0
30764716020004,1,0
30764717020004,1,0
30764723020004,1,0
30764723020004,3,0
30764724020004,1,0
30764727020004,2,2
30764728020004,1,0
30764729020004,1,2
30764730020004,1,0
30764731020004,1,2
30764731020004,2,0
30764732020004,1,0
30764735020004,2,2
30764744020004,1,2
30764746020004,1,1
30764769020004,1,2
30764769020004,3,0
30764770020004,1,0
30764771020004,1,1
30764775020004,1,0
30764779020004,2,0
30764781020004,1,0
30764782020004,1,2
30764785020004,1,0
30764787020004,1,1
30764788020004,1,1
30764789020004,1,1
30764801020004,1,2
30764801020004,2,0
30764803020004,1,0
30764811020004,1,0
30764816020004,1,2
30764816020004,2,0
30764817020004,1,1
30764817020004,2,0
30764818020004,1,1
30764818020004,2,2
30764819020004,1,2
30764819020004,2,1
30764820020004,1,0
30764820020004,2,1
30764821020004,1,2
30764822020004,1,0
30764822020004,4,0
30764823020004,1,0
30764823020004,4,0
30764825020004,1,0
30764831020004,1,0
30764831020004,2,1
30764832020004,1,0
30764832020004,2,2
30764869020004,1,0
30764870020004,1,1
30764870020004,2,0
30764870020004,3,0
30764871020004,1,0
30764871020004,3,0
30764876020004,1,1
30764877020004,1,2
30764879020004,1,2
30764879020004,2,0
30764882020004,1,0
30764887020004,1,2
30764905020004,1,1
30764906020004,1,2
30764908020004,1,2
30764909020004,1,0
30764910020004,1,1
30764910020004,2,0
30764919020004,1,1
30764920020004,1,1
30764921020004,1,1
30764922020004,1,2
30764924020004,3,0
30764941020004,1,1
30764948020004,1,1
30764949020004,1,0
30764949020004,2,1
30764974020004,1,2
30764992020004,2,0
30764994020004,1,1
30764997020004,1,2
30764997020004,3,0
30764999020004,1,1
30765002020004,1,1
30765007020004,1,0
30765018020004,1,0
30765018020004,2,0
30765019020004,1,1
30765025020004,1,0
30765036020004,1,2
30765051020004,1,0
30765079020004,1,2
30765087020004,2,2
30765097020004,1,1
30765118020004,1,0
30765157020004,1,0
30765158020004,1,0
30765164020004,1,1
30765165020004,1,0
30765165020004,2,0
30851859020004,1,1
30851859020004,2,0
30851860020004,1,0
30851860020004,2,2
30851861020004,1,0
30851862020004,1,1
30851862020004,2,0
30851863020004,1,0
30851863020004,2,0
30852055020004,1,0
30852055020004,2,0
30852056020004,1,1
30852057020004,1,0
30852057020004,2,0
30852058020004,1,2
30852059020004,1,2
30852060020004,1,2
30852061020004,1,0
30852062020004,1,1
30852064020004,1,2
30852065020004,1,1
30852066020004,1,0
30852067020004,1,1
30852068020004,1,0
30852068020004,2,2
30852069020004,1,1
30852071020004,1,0
30852072020004,1,2
30852073020004,1,0
30852074020004,1,0
30852075020004,1,0
30852076020004,1,0
30852076020004,2,2
30852076020004,3,0
30852077020004,1,0
30852078020004,1,1
30852079020004,1,1
30852081020004,1,0
30852082020004,1,0
30852083020004,1,2
30852084020004,1,1
30852084020004,2,0
30852084020004,3,0
30852085020004,1,2
30852085020004,2,1
30852087020004,1,1
30852088020004,1,2
30852089020004,1,0
30852090020004,1,0
30852091020004,1,1
30852092020004,1,0
30852093020004,2,0
30852094020004,1,1
30852095020004,1,2
30852096020004,1,2
30852097020004,1,2
30852097020004,2,0
30852098020004,1,0
30852099020004,1,0
30852099020004,2,0
30852100020004,1,0
30852101020004,1,0
30852102020004,1,2
30852103020004,1,1
30852104020004,1,2
30852105020004,1,2
30852107020004,1,1
30852108020004,1,0
30852108020004,3,0
30852109020004,1,0
30852110020004,2,2
30852111020004,1,1
30852112020004,1,1
30852112020004,2,0
30852113020004,1,2
30852114020004,1,0
30852115020004,1,0
30852115020004,2,1
30852116020004,1,1
30852117020004,1,1
30852118020004,1,0
30852119020004,1,0
30852120020004,1,1
30852120020004,2,2
30852121020004,1,2
30852122020004,1,0
30852123020004,1,1
30852124020004,1,1
30852125020004,1,2
30852126020004,1,2
30852127020004,1,0
30852128020004,1,2
30852129020004,1,2
30852130020004,1,0
30852131020004,1,1
30852132020004,1,1
30852133020004,1,1
30852134020004,1,2
30852134020004,2,2
30852135020004,1,0
30852136020004,1,2
30852137020004,1,1
30852138020004,1,2
30852138020004,2,0
30852139020004,1,2
30852140020004,1,1
30852141020004,1,2
30852142020004,1,2
30852143020004,1,0
30852144020004,1,0
30852145020004,1,1
30852145020004,2,0
30852146020004,1,1
30852147020004,1,1
30852148020004,1,2
30852149020004,1,2
30852151020004,1,2
30852152020004,1,2
30852153020004,1,0
30852154020004,1,0
30852154020004,2,0
30852155020004,1,1
30852156020004,1,2
30852157020004,1,2
30852158020004,1,1
30852159020004,1,2
30852160020004,1,1
30852160020004,2,0
30852161020004,1,2
30852162020004,1,0
30852162020004,2,0
30852163020004,1,0
30852163020004,2,2
30852164020004,1,2
30852165020004,1,0
30852165020004,2,1
30852165020004,3,1
30852166020004,1,0
30852167020004,1,0
30852168020004,1,0
30852169020004,1,2
30852169020004,3,0
30852170020004,1,0
30852171020004,1,0
30852172020004,1,1
30852172020004,2,2
30852173020004,1,2
30852174020004,1,0
30852175020004,1,0
30852176020004,1,2
30852177020004,1,2
30852178020004,1,2
30852178020004,2,0
30852178020004,3,0
30852179020004,1,2
30852180020004,2,0
30852181020004,1,0
30852182020004,1,0
30852182020004,2,0
30852182020004,3,0
30852183020004,1,0
30852184020004,1,0
30852185020004,1,0
30852186020004,1,0
30852187020004,1,0
30852188020004,1,0
30852188020004,2,2
30852189020004,1,2
30852190020004,1,2
30852191020004,1,0
30852191020004,2,1
30852192020004,1,1
30852192020004,2,0
30852193020004,1,0
30852194020004,1,0
30852195020004,1,0
30852195020004,2,1
30852196020004,1,1
30852197020004,1,1
30852197020004,2,0
30852197020004,3,0
30852198020004,1,2
30852199020004,1,0
30852201020004,1,0
30852201020004,3,1
30852202020004,1,0
30852202020004,2,2
30852203020004,1,2
30852204020004,1,2
30852204020004,2,2
30852205020004,1,2
30852206020004,1,1
30852207020004,1,1
30852208020004,1,1
30852209020004,1,0
30852211020004,1,0
30852211020004,2,0
30852212020004,1,0
30852213020004,1,2
30852214020004,1,0
30852215020004,1,0
30852216020004,1,0
30852217020004,1,2
30852218020004,1,1
30852218020004,3,1
30852219020004,1,2
30852220020004,1,0
30852220020004,2,0
30852221020004,1,0
30852222020004,1,0
30852222020004,2,2
30852225020004,1,0
30852225020004,2,1
30852226020004,1,0
30852227020004,1,1
30852227020004,2,0
30852228020004,1,2
30852229020004,1,0
30852231020004,1,2
30852232020004,1,2
30852233020004,1,0
30852234020004,1,2
30852235020004,1,0
30852236020004,1,0
30852237020004,1,2
30852238020004,1,2
30852238020004,2,0
30852240020004,1,2
30852240020004,2,0
30852241020004,1,2
30852242020004,1,2
30852242020004,2,0
30852243020004,1,2
30852244020004,1,1
30852244020004,2,0
30852245020004,1,2
30852246020004,1,2
30852247020004,1,0
30852248020004,1,2
30852249020004,1,1
30852250020004,1,2
30852251020004,1,0
30852252020004,1,1
30852253020004,1,2
30852253020004,2,0
30852254020004,1,2
30852255020004,1,0
30852256020004,1,2
30852256020004,2,0
30852257020004,1,2
30852258020004,1,0
30852259020004,1,0
30852259020004,2,2
30852260020004,1,2
30852261020004,1,2
30852262020004,1,2
30852263020004,1,0
30852264020004,1,0
30852265020004,1,0
30852266020004,1,0
30852266020004,2,1
30852267020004,1,0
30852268020004,1,0
30852268020004,2,0
30852269020004,1,2
30852270020004,1,2
30852271020004,1,2
30852271020004,2,1
30852272020004,1,1
30852273020004,1,2
30852274020004,1,2
30852274020004,2,2
30852275020004,1,2
30852276020004,1,1
30852276020004,2,0
30852277020004,1,0
30852277020004,3,0
30852278020004,1,0
30852280020004,1,2
30852281020004,1,0
30852282020004,1,2
30852283020004,1,0
30852283020004,3,0
30852284020004,1,0
30852285020004,1,0
30852286020004,1,0
30852286020004,2,0
30852287020004,1,2
30852288020004,1,1
30852288020004,2,0
30852289020004,1,0
30852290020004,1,2
30852290020004,2,0
30852291020004,1,0
30852292020004,1,0
30852293020004,1,2
30852295020004,1,2
30852296020004,1,1
30852296020004,2,0
30852297020004,1,2
30852298020004,1,0
30852300020004,1,2
30852301020004,1,2
30852302020004,1,0
30852303020004,1,1
30852304020004,1,1
30852305020004,1,0
30852306020004,1,0
30852306020004,2,1
30852307020004,1,1
30852308020004,1,1
30852309020004,1,0
30852309020004,3,1
30852309020004,4,0
30852310020004,1,2
30852311020004,1,0
30852311020004,2,0
30852313020004,1,0
30852315020004,1,2
30852317020004,1,2
30852317020004,3,1
30852318020004,1,2
30852319020004,1,0
30852320020004,1,0
30852320020004,2,2
30852320020004,3,0
30852321020004,1,2
30852321020004,3,2
30852322020004,1,1
30852323020004,1,1
30852323020004,2,2
30852324020004,1,2
30852324020004,2,0
30852325020004,1,2
30852326020004,1,2
30852326020004,2,2
