EMAP_HEX,EPA2_code,NA_L2NAME
13590,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13591,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13592,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13593,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13594,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13595,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13596,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13597,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13598,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13599,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13600,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13601,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13602,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13603,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13604,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13605,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13606,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13607,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13608,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13609,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13610,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13611,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13612,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13613,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13614,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13615,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13616,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13617,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13618,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13619,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13620,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13621,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13622,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13623,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13624,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13625,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13626,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13627,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13628,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13629,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13630,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13631,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13632,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13633,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13634,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13635,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13636,9.6,TAMAULIPAS-TEXAS SEMIARID PLAIN
13637,9.6,TAMAULIPAS-TEXAS SEMIARID PLAIN
13638,9.6,TAMAULIPAS-TEXAS SEMIARID PLAIN
13639,9.6,TAMAULIPAS-TEXAS SEMIARID PLAIN
13640,9.6,TAMAULIPAS-TEXAS SEMIARID PLAIN
13641,9.6,TAMAULIPAS-TEXAS SEMIARID PLAIN
13642,9.6,TAMAULIPAS-TEXAS SEMIARID PLAIN
13747,9.2,TEMPERATE PRAIRIES
13748,9.2,TEMPERATE PRAIRIES
13749,9.2,TEMPERATE PRAIRIES
13750,9.2,TEMPERATE PRAIRIES
13751,9.2,TEMPERATE PRAIRIES
13752,9.2,TEMPERATE PRAIRIES
13753,9.2,TEMPERATE PRAIRIES
13754,9.2,TEMPERATE PRAIRIES
13755,9.2,TEMPERATE PRAIRIES
13756,9.2,TEMPERATE PRAIRIES
13757,9.2,TEMPERATE PRAIRIES
13758,9.2,TEMPERATE PRAIRIES
13759,9.2,TEMPERATE PRAIRIES
13760,9.2,TEMPERATE PRAIRIES
13761,9.2,TEMPERATE PRAIRIES
13762,9.2,TEMPERATE PRAIRIES
13763,9.2,TEMPERATE PRAIRIES
13764,9.2,TEMPERATE PRAIRIES
13765,9.2,TEMPERATE PRAIRIES
13766,9.2,TEMPERATE PRAIRIES
13767,9.2,TEMPERATE PRAIRIES
13768,9.2,TEMPERATE PRAIRIES
13769,9.2,TEMPERATE PRAIRIES
13770,9.2,TEMPERATE PRAIRIES
13771,9.2,TEMPERATE PRAIRIES
13772,9.2,TEMPERATE PRAIRIES
13773,9.2,TEMPERATE PRAIRIES
13774,9.2,TEMPERATE PRAIRIES
13775,9.2,TEMPERATE PRAIRIES
13776,9.2,TEMPERATE PRAIRIES
13777,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13778,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13779,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13780,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13781,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13782,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13783,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13784,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13785,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13786,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13787,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13788,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13789,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13790,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13791,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13792,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13793,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13794,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13795,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13796,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13797,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13798,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13799,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13800,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13801,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13802,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13803,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13804,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13805,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13806,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13807,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13808,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13809,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13810,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13811,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13812,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13813,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13814,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13815,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13816,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13817,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13818,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13819,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13820,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13821,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13822,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13823,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13824,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13825,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13826,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13827,9.6,TAMAULIPAS-TEXAS SEMIARID PLAIN
13828,9.6,TAMAULIPAS-TEXAS SEMIARID PLAIN
13829,9.6,TAMAULIPAS-TEXAS SEMIARID PLAIN
13830,9.6,TAMAULIPAS-TEXAS SEMIARID PLAIN
13831,9.6,TAMAULIPAS-TEXAS SEMIARID PLAIN
13832,9.6,TAMAULIPAS-TEXAS SEMIARID PLAIN
13940,9.2,TEMPERATE PRAIRIES
13941,9.2,TEMPERATE PRAIRIES
13942,9.2,TEMPERATE PRAIRIES
13943,9.2,TEMPERATE PRAIRIES
13944,9.2,TEMPERATE PRAIRIES
13945,9.2,TEMPERATE PRAIRIES
13946,9.2,TEMPERATE PRAIRIES
13947,9.2,TEMPERATE PRAIRIES
13948,9.2,TEMPERATE PRAIRIES
13949,9.2,TEMPERATE PRAIRIES
13950,9.2,TEMPERATE PRAIRIES
13951,9.2,TEMPERATE PRAIRIES
13952,9.2,TEMPERATE PRAIRIES
13953,9.2,TEMPERATE PRAIRIES
13954,9.2,TEMPERATE PRAIRIES
13955,9.2,TEMPERATE PRAIRIES
13956,9.2,TEMPERATE PRAIRIES
13957,9.2,TEMPERATE PRAIRIES
13958,9.2,TEMPERATE PRAIRIES
13959,9.2,TEMPERATE PRAIRIES
13960,9.2,TEMPERATE PRAIRIES
13961,9.2,TEMPERATE PRAIRIES
13962,9.2,TEMPERATE PRAIRIES
13963,9.2,TEMPERATE PRAIRIES
13964,9.2,TEMPERATE PRAIRIES
13965,9.2,TEMPERATE PRAIRIES
13966,9.2,TEMPERATE PRAIRIES
13967,9.2,TEMPERATE PRAIRIES
13968,9.2,TEMPERATE PRAIRIES
13969,9.2,TEMPERATE PRAIRIES
13970,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13971,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13972,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13973,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13974,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13975,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13976,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13977,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13978,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13979,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13980,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13981,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13982,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13983,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13984,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13985,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13986,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13987,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13988,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13989,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13990,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13991,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13992,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13993,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13994,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13995,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13996,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13997,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13998,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
13999,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14000,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14001,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14002,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14003,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14004,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14005,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14006,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14007,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14008,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14009,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14010,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14011,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14012,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14013,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14014,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14015,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14016,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14017,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14018,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14019,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14020,9.6,TAMAULIPAS-TEXAS SEMIARID PLAIN
14021,9.6,TAMAULIPAS-TEXAS SEMIARID PLAIN
14022,9.6,TAMAULIPAS-TEXAS SEMIARID PLAIN
14023,9.6,TAMAULIPAS-TEXAS SEMIARID PLAIN
14024,9.6,TAMAULIPAS-TEXAS SEMIARID PLAIN
14132,5.2,MIXED WOOD SHIELD
14133,9.2,TEMPERATE PRAIRIES
14134,9.2,TEMPERATE PRAIRIES
14135,9.2,TEMPERATE PRAIRIES
14136,9.2,TEMPERATE PRAIRIES
14137,9.2,TEMPERATE PRAIRIES
14138,9.2,TEMPERATE PRAIRIES
14139,9.2,TEMPERATE PRAIRIES
14140,9.2,TEMPERATE PRAIRIES
14141,9.2,TEMPERATE PRAIRIES
14142,9.2,TEMPERATE PRAIRIES
14143,9.2,TEMPERATE PRAIRIES
14144,9.2,TEMPERATE PRAIRIES
14145,9.2,TEMPERATE PRAIRIES
14146,9.2,TEMPERATE PRAIRIES
14147,9.2,TEMPERATE PRAIRIES
14148,9.2,TEMPERATE PRAIRIES
14149,9.2,TEMPERATE PRAIRIES
14150,9.2,TEMPERATE PRAIRIES
14151,9.2,TEMPERATE PRAIRIES
14152,9.2,TEMPERATE PRAIRIES
14153,9.2,TEMPERATE PRAIRIES
14154,9.2,TEMPERATE PRAIRIES
14155,9.2,TEMPERATE PRAIRIES
14156,9.2,TEMPERATE PRAIRIES
14157,9.3,WEST-CENTRAL SEMIARID PRAIRIES
14158,9.3,WEST-CENTRAL SEMIARID PRAIRIES
14159,9.3,WEST-CENTRAL SEMIARID PRAIRIES
14160,9.3,WEST-CENTRAL SEMIARID PRAIRIES
14161,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14162,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14163,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14164,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14165,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14166,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14167,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14168,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14169,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14170,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14171,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14172,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14173,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14174,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14175,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14176,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14177,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14178,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14179,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14180,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14181,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14182,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14183,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14184,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14185,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14186,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14187,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14188,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14189,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14190,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14191,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14192,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14193,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14194,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14195,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14196,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14197,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14198,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14199,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14200,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14201,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14202,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14203,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14204,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14205,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14206,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14207,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14208,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14209,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14210,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14211,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14212,9.6,TAMAULIPAS-TEXAS SEMIARID PLAIN
14213,9.6,TAMAULIPAS-TEXAS SEMIARID PLAIN
14214,9.6,TAMAULIPAS-TEXAS SEMIARID PLAIN
14215,9.6,TAMAULIPAS-TEXAS SEMIARID PLAIN
14324,9.2,TEMPERATE PRAIRIES
14325,9.2,TEMPERATE PRAIRIES
14326,9.2,TEMPERATE PRAIRIES
14327,9.2,TEMPERATE PRAIRIES
14328,9.2,TEMPERATE PRAIRIES
14329,9.2,TEMPERATE PRAIRIES
14330,9.2,TEMPERATE PRAIRIES
14331,9.2,TEMPERATE PRAIRIES
14332,9.2,TEMPERATE PRAIRIES
14333,9.2,TEMPERATE PRAIRIES
14334,9.2,TEMPERATE PRAIRIES
14335,9.2,TEMPERATE PRAIRIES
14336,9.2,TEMPERATE PRAIRIES
14337,9.2,TEMPERATE PRAIRIES
14338,9.2,TEMPERATE PRAIRIES
14339,9.2,TEMPERATE PRAIRIES
14340,9.2,TEMPERATE PRAIRIES
14341,9.2,TEMPERATE PRAIRIES
14342,9.2,TEMPERATE PRAIRIES
14343,9.2,TEMPERATE PRAIRIES
14344,9.2,TEMPERATE PRAIRIES
14345,9.2,TEMPERATE PRAIRIES
14346,9.2,TEMPERATE PRAIRIES
14347,9.3,WEST-CENTRAL SEMIARID PRAIRIES
14348,9.3,WEST-CENTRAL SEMIARID PRAIRIES
14349,9.3,WEST-CENTRAL SEMIARID PRAIRIES
14350,9.3,WEST-CENTRAL SEMIARID PRAIRIES
14351,9.3,WEST-CENTRAL SEMIARID PRAIRIES
14352,9.3,WEST-CENTRAL SEMIARID PRAIRIES
14353,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14354,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14355,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14356,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14357,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14358,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14359,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14360,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14361,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14362,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14363,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14364,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14365,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14366,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14367,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14368,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14369,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14370,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14371,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14372,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14373,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14374,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14375,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14376,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14377,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14378,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14379,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14380,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14381,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14382,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14383,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14384,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14385,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14386,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14387,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14388,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14389,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14390,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14391,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14392,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14393,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14394,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14395,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14396,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14397,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14398,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14399,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14400,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14401,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14402,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14403,9.6,TAMAULIPAS-TEXAS SEMIARID PLAIN
14404,9.6,TAMAULIPAS-TEXAS SEMIARID PLAIN
14405,9.6,TAMAULIPAS-TEXAS SEMIARID PLAIN
14515,9.2,TEMPERATE PRAIRIES
14516,9.2,TEMPERATE PRAIRIES
14517,9.2,TEMPERATE PRAIRIES
14518,9.2,TEMPERATE PRAIRIES
14519,9.2,TEMPERATE PRAIRIES
14520,9.2,TEMPERATE PRAIRIES
14521,9.2,TEMPERATE PRAIRIES
14522,9.2,TEMPERATE PRAIRIES
14523,9.2,TEMPERATE PRAIRIES
14524,9.2,TEMPERATE PRAIRIES
14525,9.2,TEMPERATE PRAIRIES
14526,9.2,TEMPERATE PRAIRIES
14527,9.2,TEMPERATE PRAIRIES
14528,9.2,TEMPERATE PRAIRIES
14529,9.2,TEMPERATE PRAIRIES
14530,9.2,TEMPERATE PRAIRIES
14531,9.2,TEMPERATE PRAIRIES
14532,9.2,TEMPERATE PRAIRIES
14533,9.2,TEMPERATE PRAIRIES
14534,9.2,TEMPERATE PRAIRIES
14535,9.2,TEMPERATE PRAIRIES
14536,9.2,TEMPERATE PRAIRIES
14537,9.3,WEST-CENTRAL SEMIARID PRAIRIES
14538,9.3,WEST-CENTRAL SEMIARID PRAIRIES
14539,9.3,WEST-CENTRAL SEMIARID PRAIRIES
14540,9.3,WEST-CENTRAL SEMIARID PRAIRIES
14541,9.3,WEST-CENTRAL SEMIARID PRAIRIES
14542,9.3,WEST-CENTRAL SEMIARID PRAIRIES
14543,9.3,WEST-CENTRAL SEMIARID PRAIRIES
14544,9.3,WEST-CENTRAL SEMIARID PRAIRIES
14545,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14546,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14547,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14548,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14549,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14550,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14551,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14552,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14553,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14554,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14555,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14556,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14557,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14558,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14559,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14560,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14561,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14562,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14563,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14564,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14565,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14566,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14567,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14568,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14569,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14570,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14571,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14572,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14573,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14574,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14575,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14576,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14577,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14578,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14579,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14580,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14581,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14582,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14583,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14584,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14585,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14586,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14587,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14588,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14589,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14590,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14591,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14592,9.4,SOUTH CENTRAL SEMIARID PRAIRIES
14593,9.6,TAMAULIPAS-TEXAS SEMIARID PLAIN
14594,9.6,TAMAULIPAS-TEXAS SEMIARID PLAIN
14595,9.6,TAMAULIPAS-TEXAS SEMIARID PLAIN
14704,9.2,TEMPERATE PRAIRIES
14705,9.2,TEMPERATE PRAIRIES
14706,9.2,TEMPERATE PRAIRIES
14707,9.2,TEMPERATE PRAIRIES
14708,9.2,TEMPERATE PRAIRIES
14709,9.2,TEMPERATE PRAIRIES
14710,9.2,TEMPERATE PRAIRIES
